question_id,question_var_id,answer_var_id,question,answer_options,num_scale,question_type,subject,source,shuffle_seed,n_options,polarity,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
657,1,6,"Based on what you know, does the concept of using computer programs to make hiring decisions seem likely or not likely to happen?","['Very likely', 'Not at all likely', 'Not too likely', 'Somewhat likely', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Likelihood,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,6,unipolar,4,4,4,1
658,1,1,"How much enthusiasm, if at all, do you feel towards the possibility of using computer programs to make hiring decisions for society as a whole?","['A lot', 'A fair amount', 'Not too much', 'None at all', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W27.csv,,6,unipolar,2,3,2,3
658,1,2,"How much enthusiasm, if at all, do you feel towards the possibility of using computer programs to make hiring decisions for society as a whole?","['A fair amount', 'Not too much', 'None at all', 'A lot', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,6,unipolar,2,2,1,2
658,1,3,"How much enthusiasm, if at all, do you feel towards the possibility of using computer programs to make hiring decisions for society as a whole?","['None at all', 'A fair amount', 'A lot', 'Not too much', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,6,unipolar,2,5,2,1
658,1,4,"How much enthusiasm, if at all, do you feel towards the possibility of using computer programs to make hiring decisions for society as a whole?","['None at all', 'Not too much', 'A fair amount', 'A lot', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,6,unipolar,3,2,2,3
658,1,5,"How much enthusiasm, if at all, do you feel towards the possibility of using computer programs to make hiring decisions for society as a whole?","['Not too much', 'A fair amount', 'None at all', 'A lot', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,6,unipolar,2,1,2,1
658,1,6,"How much enthusiasm, if at all, do you feel towards the possibility of using computer programs to make hiring decisions for society as a whole?","['A lot', 'None at all', 'Not too much', 'A fair amount', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Quantity,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,6,unipolar,4,3,4,3
659,1,1,"How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Concern,Economy & Work,Pew_American_Trends_Panel_W27.csv,,6,unipolar,2,2,2,2
659,1,2,"How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Very concerned', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Concern,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,6,unipolar,4,1,4,4
659,1,3,"How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Not at all concerned', 'Somewhat concerned', 'Very concerned', 'Not too concerned', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Concern,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,6,unipolar,2,2,2,3
659,1,4,"How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Not at all concerned', 'Not too concerned', 'Somewhat concerned', 'Very concerned', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Concern,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,6,unipolar,3,3,3,4
659,1,5,"How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Not too concerned', 'Somewhat concerned', 'Not at all concerned', 'Very concerned', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Concern,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,6,unipolar,2,2,2,1
659,1,6,"How worried are you, if at all, about the possibility of using computer programs to make hiring decisions for society as a whole?","['Very concerned', 'Not at all concerned', 'Not too concerned', 'Somewhat concerned', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Concern,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,6,unipolar,4,4,4,4
661,1,1,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,,7,bipolar,3,3,3,3
661,1,2,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,7,bipolar,1,1,5,1
661,1,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,7,bipolar,5,5,5,3
661,1,4,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,7,bipolar,2,2,2,2
661,1,5,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,7,bipolar,2,2,2,2
661,1,6,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who are well-qualified","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,7,bipolar,3,3,3,2
662,1,1,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,,7,bipolar,3,3,3,4
662,1,2,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,7,bipolar,1,3,5,1
662,1,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,7,bipolar,5,5,5,3
662,1,4,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,7,bipolar,2,2,2,2
662,1,5,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,7,bipolar,2,6,2,2
662,1,6,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to hiring candidates who fit well with the company's culture","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,7,bipolar,3,3,3,2
663,1,1,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,,7,bipolar,3,3,3,4
663,1,2,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,7,bipolar,1,6,6,1
663,1,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,7,bipolar,5,5,5,3
663,1,4,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,7,bipolar,2,6,2,2
663,1,5,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,7,bipolar,2,6,2,2
663,1,6,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to choosing candidates from a diverse range of backgrounds","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,7,bipolar,3,3,3,2
664,1,1,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,,7,bipolar,3,3,3,4
664,1,2,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,7,bipolar,1,3,3,1
664,1,3,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,7,bipolar,5,5,4,3
664,1,4,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,7,bipolar,2,6,2,2
664,1,5,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,7,bipolar,2,6,2,2
664,1,6,"Do you think computer programs for hiring would do a better job, a worse job, or do about the same as humans when it comes to providing opportunities for candidates with non-traditional experiences","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,7,bipolar,4,3,3,2
665,1,1,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,,7,bipolar,3,5,4,4
665,1,2,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,7,bipolar,1,3,3,3
665,1,3,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,7,bipolar,5,3,3,1
665,1,4,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,7,bipolar,2,5,5,1
665,1,5,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,7,bipolar,2,4,1,1
665,1,6,Would you feel better or worse about computer programs making hiring decisions if these computer programs included public data about each candidate - such as the material they post on social media - in making their evaluations,"['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,7,bipolar,4,5,5,2
666,1,1,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, 0.5, 0.0, -0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,,7,bipolar,2,3,2,2
666,1,2,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['No difference', 'A little Better', 'A little Worse', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[0.0, 0.5, -0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,2.0,7,bipolar,1,1,1,2
666,1,3,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['A lot Worse', 'A lot Better', 'A little Worse', 'A little Better', 'No difference', ""Don't know"", 'Refused']","[-1.0, 1.0, -0.5, 0.5, 0.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,7.0,7,bipolar,5,5,4,4
666,1,4,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['A little Worse', 'No difference', 'A little Better', 'A lot Better', 'A lot Worse', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, 1.0, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,10.0,7,bipolar,2,2,2,3
666,1,5,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['A little Worse', 'No difference', 'A little Better', 'A lot Worse', 'A lot Better', ""Don't know"", 'Refused']","[-0.5, 0.0, 0.5, -1.0, 1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,67.0,7,bipolar,2,2,2,3
666,1,6,"Would you feel better or worse about computer programs making hiring decisions if companies used these computer programs to conduct initial screenings of potential candidates, but then interviewed those candidates in the traditional way","['A lot Better', 'A little Worse', 'No difference', 'A little Better', 'A lot Worse', ""Don't know"", 'Refused']","[1.0, -0.5, 0.0, 0.5, -1.0, -98, -99]",BetterOrWorse,Economy & Work,Pew_American_Trends_Panel_W27.csv,101.0,7,bipolar,4,3,3,4
676,1,1,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near people's homes.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,2,3,3,3
676,1,2,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near people's homes.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,4,2,2,2
676,1,3,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near people's homes.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,2,4,4,1
676,1,4,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near people's homes.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,2,2
676,1,5,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near people's homes.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,5,3,3
676,1,6,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near people's homes.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,4,4,3,3
677,1,1,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near people's homes.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,3,3,2,1
677,1,2,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near people's homes.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,2,3,4,3
677,1,3,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near people's homes.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,4,4,4,3
677,1,4,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near people's homes.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,4,2
677,1,5,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near people's homes.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,2,3,3
677,1,6,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near people's homes.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,3,4,4,1
678,1,1,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,2,3,3,3
678,1,2,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near crime scenes or traffic accidents?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,4,2,3,2
678,1,3,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,3,5,4,1
678,1,4,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,2,1
678,1,5,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near crime scenes or traffic accidents?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,5,3,3
678,1,6,How much do you agree or disagree with the following statement? Private citizens should be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree', ""Don't know"", 'Refused']","[1.0, -1.0, -0.33333333, 0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,101.0,6,bipolar,4,4,3,2
679,1,1,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree', ""Don't know"", 'Refused']","[1.0, 0.33333333, -0.33333333, -1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,,6,bipolar,3,2,1,1
679,1,2,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near crime scenes or traffic accidents?,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[0.33333333, -0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,2.0,6,bipolar,2,4,4,3
679,1,3,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree', ""Don't know"", 'Refused']","[-1.0, 0.33333333, 1.0, -0.33333333, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,7.0,6,bipolar,4,4,2,1
679,1,4,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near crime scenes or traffic accidents?,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree', ""Don't know"", 'Refused']","[-1.0, -0.33333333, 0.33333333, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,10.0,6,bipolar,3,3,4,2
679,1,5,How much do you agree or disagree with the following statement? Private citizens should not be allowed to pilot drones near crime scenes or traffic accidents?,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree', ""Don't know"", 'Refused']","[-0.33333333, 0.33333333, -1.0, 1.0, -98, -99]",Agreement,General Opinion,Pew_American_Trends_Panel_W27.csv,67.0,6,bipolar,2,2,3,3
