question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
720,1,4,"How well, if at all, do the following words or phrases describe you? Supporter of the National Rifle Association NRA","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Not at all well,Not at all well,Not too well,Not at all well
720,1,5,"How well, if at all, do the following words or phrases describe you? Supporter of the National Rifle Association NRA","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Not too well,Not at all well,Not at all well,Not at all well
720,1,6,"How well, if at all, do the following words or phrases describe you? Supporter of the National Rifle Association NRA","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Not at all well,Not at all well,Not at all well,Not at all well
721,1,1,"How well, if at all, do the following words or phrases describe you? Supporter of the Black Lives Matter movement","['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,,Not too well,Not at all well,Not at all well,Very well
721,1,2,"How well, if at all, do the following words or phrases describe you? Supporter of the Black Lives Matter movement","['Pretty well', 'Not too well', 'Not at all well', 'Very well']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Very well,Not at all well,Very well,Pretty well
721,1,3,"How well, if at all, do the following words or phrases describe you? Supporter of the Black Lives Matter movement","['Not at all well', 'Pretty well', 'Very well', 'Not too well']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Pretty well,Not at all well,Very well,Not at all well
721,1,4,"How well, if at all, do the following words or phrases describe you? Supporter of the Black Lives Matter movement","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Pretty well,Not applicable,Pretty well,Not at all well
721,1,5,"How well, if at all, do the following words or phrases describe you? Supporter of the Black Lives Matter movement","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Pretty well,Not at all well,Pretty well,Not too well
721,1,6,"How well, if at all, do the following words or phrases describe you? Supporter of the Black Lives Matter movement","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Not too well,Not at all well,Pretty well,Not at all well
722,1,1,"How well, if at all, do the following words or phrases describe you? Supporter of rights for lesbian, gay, bisexual and transgender LGBT people","['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,,Pretty well,Not at all well,Very well,Very well
722,1,2,"How well, if at all, do the following words or phrases describe you? Supporter of rights for lesbian, gay, bisexual and transgender LGBT people","['Pretty well', 'Not too well', 'Not at all well', 'Very well']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Very well,Not too well,Very well,Pretty well
722,1,3,"How well, if at all, do the following words or phrases describe you? Supporter of rights for lesbian, gay, bisexual and transgender LGBT people","['Not at all well', 'Pretty well', 'Very well', 'Not too well']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Very well,Very well,Very well,Very well
722,1,4,"How well, if at all, do the following words or phrases describe you? Supporter of rights for lesbian, gay, bisexual and transgender LGBT people","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Pretty well,Very well,Very well,Pretty well
722,1,5,"How well, if at all, do the following words or phrases describe you? Supporter of rights for lesbian, gay, bisexual and transgender LGBT people","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Very well,Not applicable,Pretty well,Pretty well
722,1,6,"How well, if at all, do the following words or phrases describe you? Supporter of rights for lesbian, gay, bisexual and transgender LGBT people","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Pretty well,Not too well,Pretty well,Very well
723,1,1,"How well, if at all, do the following words or phrases describe you? Consider myself a feminist","['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,,Pretty well,Not at all well,Not too well,Consider myself a feminist
723,1,2,"How well, if at all, do the following words or phrases describe you? Consider myself a feminist","['Pretty well', 'Not too well', 'Not at all well', 'Very well']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Very well,Not at all well,Pretty well,Very well
723,1,3,"How well, if at all, do the following words or phrases describe you? Consider myself a feminist","['Not at all well', 'Pretty well', 'Very well', 'Not too well']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Pretty well,Not too well,Pretty well,Consider myself a feminist
723,1,4,"How well, if at all, do the following words or phrases describe you? Consider myself a feminist","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Pretty well,Very well,Pretty well,Consider myself a feminist - Very well
723,1,5,"How well, if at all, do the following words or phrases describe you? Consider myself a feminist","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Pretty well,Not at all well,Pretty well,Consider myself a feminist: Very well
723,1,6,"How well, if at all, do the following words or phrases describe you? Consider myself a feminist","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Pretty well,Not too well,Pretty well,Consider myself a feminist: Very well
725,1,1,How much do you agree or disagree with the following statement? Our society has gone too far in accepting people who are transgender.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree
725,1,2,How much do you agree or disagree with the following statement? Our society has gone too far in accepting people who are transgender.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree
725,1,3,How much do you agree or disagree with the following statement? Our society has gone too far in accepting people who are transgender.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree
725,1,4,How much do you agree or disagree with the following statement? Our society has gone too far in accepting people who are transgender.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree
725,1,5,How much do you agree or disagree with the following statement? Our society has gone too far in accepting people who are transgender.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree
725,1,6,How much do you agree or disagree with the following statement? Our society has gone too far in accepting people who are transgender.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree
726,1,1,How much do you agree or disagree with the following statement? Our society has not gone far enough in accepting people who are transgender.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']","[1.0, 0.33333333, -0.33333333, -1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,,Somewhat agree,Somewhat agree,Somewhat agree,Fully agree
726,1,2,How much do you agree or disagree with the following statement? Our society has not gone far enough in accepting people who are transgender.,"['Somewhat agree', 'Somewhat disagree', 'Fully disagree', 'Fully agree']","[0.33333333, -0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Somewhat agree,Fully agree,Fully agree,Somewhat agree
726,1,3,How much do you agree or disagree with the following statement? Our society has not gone far enough in accepting people who are transgender.,"['Fully disagree', 'Somewhat agree', 'Fully agree', 'Somewhat disagree']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Somewhat agree,Somewhat agree,Fully agree,Fully agree
726,1,4,How much do you agree or disagree with the following statement? Our society has not gone far enough in accepting people who are transgender.,"['Fully disagree', 'Somewhat disagree', 'Somewhat agree', 'Fully agree']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Somewhat agree,Somewhat agree,Fully agree,Somewhat agree
726,1,5,How much do you agree or disagree with the following statement? Our society has not gone far enough in accepting people who are transgender.,"['Somewhat disagree', 'Somewhat agree', 'Fully disagree', 'Fully agree']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree
726,1,6,How much do you agree or disagree with the following statement? Our society has not gone far enough in accepting people who are transgender.,"['Fully agree', 'Fully disagree', 'Somewhat disagree', 'Somewhat agree']","[1.0, -1.0, -0.33333333, 0.33333333]",4-bipolar,Agreement,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Somewhat agree,Somewhat agree,Somewhat agree,Fully agree
727,1,1,"How well, if at all, do the following words or phrases describe you? Intelligent","['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,,Pretty well,Not too well,Very well,Pretty well
727,1,2,"How well, if at all, do the following words or phrases describe you? Intelligent","['Pretty well', 'Not too well', 'Not at all well', 'Very well']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Pretty well,Not too well,Pretty well,Pretty well
727,1,3,"How well, if at all, do the following words or phrases describe you? Intelligent","['Not at all well', 'Pretty well', 'Very well', 'Not too well']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Pretty well,Very well,Pretty well,Very well
727,1,4,"How well, if at all, do the following words or phrases describe you? Intelligent","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Pretty well,Pretty well,Pretty well,Pretty well
727,1,5,"How well, if at all, do the following words or phrases describe you? Intelligent","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Pretty well,Pretty well,Pretty well,Pretty well
727,1,6,"How well, if at all, do the following words or phrases describe you? Intelligent","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Pretty well,Pretty well,Pretty well,Pretty well
729,1,1,"How well, if at all, do the following words or phrases describe you? Nurturing","['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,,Pretty well,Not too well,Pretty well,Pretty well
729,1,2,"How well, if at all, do the following words or phrases describe you? Nurturing","['Pretty well', 'Not too well', 'Not at all well', 'Very well']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Very well,Not too well,Pretty well,Very well
729,1,3,"How well, if at all, do the following words or phrases describe you? Nurturing","['Not at all well', 'Pretty well', 'Very well', 'Not too well']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Pretty well,Not too well,Pretty well,Not at all well
729,1,4,"How well, if at all, do the following words or phrases describe you? Nurturing","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Pretty well,Pretty well,Pretty well,Not too well
729,1,5,"How well, if at all, do the following words or phrases describe you? Nurturing","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Pretty well,Not too well,Pretty well,Not too well
729,1,6,"How well, if at all, do the following words or phrases describe you? Nurturing","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Pretty well,Pretty well,Pretty well,Not at all well
730,1,1,"How well, if at all, do the following words or phrases describe you? Assertive","['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,,Pretty well,Not too well,Not too well,Pretty well
730,1,2,"How well, if at all, do the following words or phrases describe you? Assertive","['Pretty well', 'Not too well', 'Not at all well', 'Very well']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Pretty well,Not too well,Pretty well,Not too well
730,1,3,"How well, if at all, do the following words or phrases describe you? Assertive","['Not at all well', 'Pretty well', 'Very well', 'Not too well']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Pretty well,Not too well,Pretty well,Not at all well
730,1,4,"How well, if at all, do the following words or phrases describe you? Assertive","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Pretty well,Pretty well,Pretty well,Not too well
730,1,5,"How well, if at all, do the following words or phrases describe you? Assertive","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Pretty well,Not too well,Pretty well,Not too well
730,1,6,"How well, if at all, do the following words or phrases describe you? Assertive","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Pretty well,Not too well,Pretty well,Not at all well
732,1,1,"How well, if at all, do the following words or phrases describe you? Sensitive","['Very well', 'Pretty well', 'Not too well', 'Not at all well']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,,Pretty well,Not too well,Not too well,Pretty well
732,1,2,"How well, if at all, do the following words or phrases describe you? Sensitive","['Pretty well', 'Not too well', 'Not at all well', 'Very well']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,2.0,Pretty well,Not too well,Not too well,Pretty well
732,1,3,"How well, if at all, do the following words or phrases describe you? Sensitive","['Not at all well', 'Pretty well', 'Very well', 'Not too well']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,7.0,Pretty well,Not too well,Not too well,Not at all well
732,1,4,"How well, if at all, do the following words or phrases describe you? Sensitive","['Not at all well', 'Not too well', 'Pretty well', 'Very well']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,10.0,Pretty well,Pretty well,Not too well,Not too well
732,1,5,"How well, if at all, do the following words or phrases describe you? Sensitive","['Not too well', 'Pretty well', 'Not at all well', 'Very well']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,67.0,Pretty well,Not too well,Not too well,Not too well
732,1,6,"How well, if at all, do the following words or phrases describe you? Sensitive","['Very well', 'Not at all well', 'Not too well', 'Pretty well']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,HowWell,General Opinion,Pew_American_Trends_Panel_W29.csv,101.0,Pretty well,Not too well,Pretty well,Not too well
733,1,1,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to be leaders these days?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,,Somewhat important,Somewhat important,Very important,Very important
733,1,2,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to be leaders these days?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,2.0,Very important,Somewhat important,Very important,Very important
733,1,3,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to be leaders these days?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,7.0,Somewhat important,Somewhat important,Very important,Very important
733,1,4,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to be leaders these days?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,10.0,Somewhat important,Somewhat important,Very important,Somewhat important
733,1,5,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to be leaders these days?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,67.0,Somewhat important,Somewhat important,Very important,Somewhat important
733,1,6,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to be leaders these days?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,101.0,Somewhat important,Somewhat important,Somewhat important,Very important
734,1,1,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to stand up for themselves these days?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,,Somewhat important,Somewhat important,Very important,Very important
734,1,2,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to stand up for themselves these days?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,2.0,Very important,Very important,Very important,Very important
734,1,3,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to stand up for themselves these days?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,7.0,Somewhat important,Very important,Very important,Very important
734,1,4,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to stand up for themselves these days?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,10.0,Somewhat important,Very important,Very important,Very important
734,1,5,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to stand up for themselves these days?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,67.0,Somewhat important,Very important,Very important,Very important
734,1,6,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to stand up for themselves these days?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,101.0,Somewhat important,Somewhat important,Very important,Very important
735,1,1,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to do well in school these days?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,,Somewhat important,Very important,Very important,Very important
735,1,2,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to do well in school these days?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,2.0,Very important,Very important,Very important,Very important
735,1,3,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to do well in school these days?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,7.0,Very important,Very important,Very important,Very important
735,1,4,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to do well in school these days?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,10.0,Somewhat important,Very important,Very important,Very important
735,1,5,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to do well in school these days?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,67.0,Somewhat important,Very important,Very important,Very important
735,1,6,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to do well in school these days?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,101.0,Somewhat important,Somewhat important,Somewhat important,Very important
736,1,1,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to be leaders these days?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,,Very important,Very important,Very important,Very important
736,1,2,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to be leaders these days?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,2.0,Very important,Very important,Very important,Very important
736,1,3,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to be leaders these days?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,7.0,Very important,Very important,Very important,Very important
736,1,4,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to be leaders these days?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,10.0,Very important,Very important,Very important,Very important
736,1,5,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to be leaders these days?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,67.0,Very important,Very important,Very important,Very important
736,1,6,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to be leaders these days?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,101.0,Somewhat important,Very important,Very important,Very important
737,1,1,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to talk about their feelings when they are sad or upset these days?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,,Somewhat important,Very important,Very important,Very important
737,1,2,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to talk about their feelings when they are sad or upset these days?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,2.0,Very important,Very important,Very important,Very important
737,1,3,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to talk about their feelings when they are sad or upset these days?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,7.0,Very important,Very important,Very important,Very important
737,1,4,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to talk about their feelings when they are sad or upset these days?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,10.0,Very important,Very important,Very important,Very important
737,1,5,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to talk about their feelings when they are sad or upset these days?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_W29.csv,67.0,Very important,Very important,Very important,Very important
